# z x xkai_real xkai_imag
  16    4 4.0000000e-02 -1.0185892e+00
  16    5 0.0000000e+00 0.0000000e+00
  16    6 0.0000000e+00 0.0000000e+00
  16    7 0.0000000e+00 0.0000000e+00
  16    8 0.0000000e+00 0.0000000e+00
  16    9 0.0000000e+00 0.0000000e+00
  16   10 1.2000000e+00 -6.2912863e-02
  16   11 0.0000000e+00 0.0000000e+00
  16   12 0.0000000e+00 0.0000000e+00
  16   13 4.5000000e-01 -8.2985062e-01
  16   14 4.5000000e-01 -8.2985062e-01
  16   15 4.5000000e-01 -8.2985062e-01
  16   16 4.5000000e-01 -8.2985062e-01
  16   17 4.5000000e-01 -8.2985062e-01
  16   18 0.0000000e+00 0.0000000e+00
  16   19 0.0000000e+00 0.0000000e+00
  17    0 0.0000000e+00 0.0000000e+00
  17    1 4.0000000e-02 -1.0185892e+00
  17    2 0.0000000e+00 0.0000000e+00
  17    3 0.0000000e+00 0.0000000e+00
  17    4 0.0000000e+00 0.0000000e+00
  17    5 0.0000000e+00 0.0000000e+00
  17    6 0.0000000e+00 0.0000000e+00
  17    7 0.0000000e+00 0.0000000e+00
  17    8 0.0000000e+00 0.0000000e+00
  17    9 0.0000000e+00 0.0000000e+00
  17   10 0.0000000e+00 0.0000000e+00
  17   11 0.0000000e+00 0.0000000e+00
  17   12 0.0000000e+00 0.0000000e+00
  17   13 0.0000000e+00 0.0000000e+00
  17   14 4.5000000e-01 -8.2985062e-01
  17   15 4.5000000e-01 -8.2985062e-01
  17   16 4.5000000e-01 -8.2985062e-01
  17   17 4.5000000e-01 -8.2985062e-01
  17   18 0.0000000e+00 0.0000000e+00
  17   19 0.0000000e+00 0.0000000e+00
  18    0 0.0000000e+00 0.0000000e+00
  18    1 0.0000000e+00 0.0000000e+00
  18    2 0.0000000e+00 0.0000000e+00
  18    3 0.0000000e+00 0.0000000e+00
  18    4 0.0000000e+00 0.0000000e+00
  18    5 0.0000000e+00 0.0000000e+00
  18    6 0.0000000e+00 0.0000000e+00
  18    7 0.0000000e+00 0.0000000e+00
  18    8 0.0000000e+00 0.0000000e+00
  18    9 0.0000000e+00 0.0000000e+00
  18   10 0.0000000e+00 0.0000000e+00
  18   11 0.0000000e+00 0.0000000e+00
  18   12 0.0000000e+00 0.0000000e+00
  18   13 0.0000000e+00 0.0000000e+00
  18   14 0.0000000e+00 0.0000000e+00
  18   15 4.5000000e-01 -8.2985062e-01
  18   16 4.5000000e-01 -8.2985062e-01
  18   17 4.5000000e-01 -8.2985062e-01
  18   18 0.0000000e+00 0.0000000e+00
  18   19 0.0000000e+00 0.0000000e+00
