2.1393636e+01 2.2699687e+02      
2.0358468e+01 2.2407670e+02      
1.9451965e+01 2.2120830e+02      
1.8608764e+01 2.1845899e+02      
1.7833957e+01 2.1589485e+02      
1.7180260e+01 2.1357832e+02      
1.6717222e+01 2.1156577e+02      
1.6539230e+01 2.0990649e+02      
1.6781867e+01 2.0864356e+02      
1.7582787e+01 2.0781322e+02      
1.9017912e+01 2.0743975e+02      
2.1047106e+01 2.0751332e+02      
2.3455613e+01 2.0791281e+02      
2.5667938e+01 2.0806110e+02      
2.8060512e+01 2.0864300e+02      
3.0636020e+01 2.0984299e+02      
3.3214284e+01 2.1167157e+02      
3.5656620e+01 2.1405789e+02      
3.7948422e+01 2.1676085e+02      
3.9844796e+01 2.1917585e+02      
5.2228567e+01 2.1699072e+02      
5.1676674e+01 2.1392285e+02      
5.1107025e+01 2.1087562e+02      
5.0407469e+01 2.0792355e+02      
4.9620686e+01 2.0514092e+02      
4.8864616e+01 2.0259897e+02      
4.8213335e+01 2.0036061e+02      
4.7750686e+01 1.9847893e+02      
4.7716479e+01 1.9700421e+02      
4.8385815e+01 1.9598934e+02      
4.9917595e+01 1.9547840e+02      
5.2235120e+01 1.9543887e+02      
5.4737092e+01 1.9539012e+02      
5.7243850e+01 1.9530918e+02      
5.9712940e+01 1.9542977e+02      
6.2482939e+01 1.9636036e+02      
6.5162549e+01 1.9813619e+02      
6.7171101e+01 2.0065171e+02      
6.9203570e+01 2.0395645e+02      
7.0154200e+01 2.0633796e+02      
8.2034524e+01 2.0361018e+02      
8.2216742e+01 2.0037040e+02      
8.2114440e+01 1.9711774e+02      
8.1511747e+01 1.9393509e+02      
8.0580622e+01 1.9090591e+02      
7.9664655e+01 1.8811505e+02      
7.8806414e+01 1.8563565e+02      
7.7779714e+01 1.8351096e+02      
7.7180160e+01 1.8179721e+02      
7.7510415e+01 1.8054848e+02      
7.9055943e+01 1.7982795e+02      
8.1297091e+01 1.7924793e+02      
8.3917971e+01 1.7868408e+02      
8.6792977e+01 1.7824141e+02      
8.9906315e+01 1.7817953e+02      
9.3244484e+01 1.7886316e+02      
9.6549215e+01 1.8069198e+02      
9.7186646e+01 1.8300473e+02      
9.7790305e+01 1.8621980e+02      
9.7484336e+01 1.8868790e+02      
1.1032370e+02 1.8710465e+02      
1.1180348e+02 1.8366830e+02      
1.1239568e+02 1.8017663e+02      
1.1170289e+02 1.7673161e+02      
1.1019285e+02 1.7341790e+02      
1.0901280e+02 1.7033904e+02      
1.0815571e+02 1.6761297e+02      
1.0604861e+02 1.6522749e+02      
1.0448812e+02 1.6327022e+02      
1.0411879e+02 1.6169306e+02      
1.0514371e+02 1.6042927e+02      
1.0736977e+02 1.5930743e+02      
1.1011048e+02 1.5809935e+02      
1.1334819e+02 1.5708378e+02      
1.1717170e+02 1.5662091e+02      
1.2173535e+02 1.5723914e+02      
1.2443247e+02 1.5884726e+02      
1.2465477e+02 1.6121712e+02      
1.2273483e+02 1.6404413e+02      
1.2093049e+02 1.6679676e+02      
1.3618412e+02 1.6775905e+02      
1.3995791e+02 1.6408022e+02      
1.4140736e+02 1.6029318e+02      
1.4037803e+02 1.5657855e+02      
1.3735771e+02 1.5296582e+02      
1.3577342e+02 1.4955177e+02      
1.3402232e+02 1.4653076e+02      
1.3160214e+02 1.4393551e+02      
1.2887320e+02 1.4179959e+02      
1.2759985e+02 1.3992616e+02      
1.2810779e+02 1.3819786e+02      
1.2985619e+02 1.3626965e+02      
1.3259548e+02 1.3414819e+02      
1.3608055e+02 1.3227823e+02      
1.4089332e+02 1.3141336e+02      
1.4500131e+02 1.3174613e+02      
1.4716110e+02 1.3332036e+02      
1.4690441e+02 1.3594082e+02      
