2.4507061e+01 2.5123667e+02      
2.1743699e+01 2.4952266e+02      
1.9203695e+01 2.4776128e+02      
1.6860896e+01 2.4600983e+02      
1.4741245e+01 2.4430742e+02      
1.2916758e+01 2.4267561e+02      
1.1474433e+01 2.4112636e+02      
1.0479763e+01 2.3967180e+02      
9.9682271e+00 2.3832796e+02      
9.9683378e+00 2.3711129e+02      
1.0523412e+01 2.3603412e+02      
1.1695931e+01 2.3510317e+02      
1.3551328e+01 2.3432266e+02      
1.6126886e+01 2.3370179e+02      
1.9404936e+01 2.3326485e+02      
2.3287695e+01 2.3306435e+02      
2.7561944e+01 2.3319291e+02      
3.1784932e+01 2.3379669e+02      
3.5406058e+01 2.3500436e+02      
3.8939740e+01 2.3658202e+02      
5.2992471e+01 2.4164826e+02      
5.0474499e+01 2.3973988e+02      
4.8085199e+01 2.3778658e+02      
4.5756994e+01 2.3586214e+02      
4.3527062e+01 2.3400589e+02      
4.1528117e+01 2.3222455e+02      
3.9922050e+01 2.3051040e+02      
3.8799316e+01 2.2886622e+02      
3.8159738e+01 2.2731218e+02      
3.8002459e+01 2.2587063e+02      
3.8372459e+01 2.2455459e+02      
3.9371486e+01 2.2336345e+02      
4.1135334e+01 2.2228688e+02      
4.3756534e+01 2.2131842e+02      
4.7257123e+01 2.2046797e+02      
5.1571654e+01 2.1978568e+02      
5.6460579e+01 2.1940952e+02      
6.1274600e+01 2.1962271e+02      
6.3974672e+01 2.2099194e+02      
6.6557213e+01 2.2284618e+02      
8.0381587e+01 2.2838262e+02      
7.8291205e+01 2.2621219e+02      
7.6165302e+01 2.2402164e+02      
7.3849885e+01 2.2191573e+02      
7.1401717e+01 2.1993137e+02      
6.9077623e+01 2.1804144e+02      
6.7236060e+01 2.1618824e+02      
6.6028916e+01 2.1435623e+02      
6.5275915e+01 2.1259265e+02      
6.4920597e+01 2.1093530e+02      
6.4998539e+01 2.0940193e+02      
6.5651042e+01 2.0798314e+02      
6.7203371e+01 2.0663505e+02      
6.9804768e+01 2.0532841e+02      
7.3529509e+01 2.0403412e+02      
7.8378625e+01 2.0277015e+02      
8.3974439e+01 2.0177522e+02      
8.8356983e+01 2.0188045e+02      
9.1080283e+01 2.0321530e+02      
9.2540980e+01 2.0556893e+02      
1.0622225e+02 2.1168174e+02      
1.0494245e+02 2.0912246e+02      
1.0326815e+02 2.0662245e+02      
1.0094365e+02 2.0433215e+02      
9.8055349e+01 2.0228153e+02      
9.5016860e+01 2.0038731e+02      
9.2759118e+01 1.9844684e+02      
9.1617076e+01 1.9640876e+02      
9.0765663e+01 1.9442992e+02      
9.0186494e+01 1.9256424e+02      
8.9891933e+01 1.9084025e+02      
8.9928325e+01 1.8925544e+02      
9.1160172e+01 1.8767732e+02      
9.3634155e+01 1.8608161e+02      
9.7425863e+01 1.8440826e+02      
1.0269706e+02 1.8254862e+02      
1.0779741e+02 1.8139156e+02      
1.1180150e+02 1.8145676e+02      
1.1440556e+02 1.8286755e+02      
1.1588699e+02 1.8535179e+02      
1.2979013e+02 1.9191177e+02      
1.2996406e+02 1.8874348e+02      
1.2886340e+02 1.8585537e+02      
1.2648716e+02 1.8338448e+02      
1.2295647e+02 1.8134995e+02      
1.1850171e+02 1.7965854e+02      
1.1554649e+02 1.7770446e+02      
1.1412018e+02 1.7546569e+02      
1.1307329e+02 1.7327037e+02      
1.1228219e+02 1.7119681e+02      
1.1172765e+02 1.6928848e+02      
1.1146951e+02 1.6755591e+02      
1.1246399e+02 1.6576651e+02      
1.1472836e+02 1.6394039e+02      
1.1815849e+02 1.6213508e+02      
1.2259033e+02 1.6041778e+02      
1.2749504e+02 1.5900506e+02      
1.3122618e+02 1.5906153e+02      
1.3349396e+02 1.6077197e+02      
