1.3789580e+01 2.3795214e+02      
1.2558351e+01 2.3497311e+02      
1.1653513e+01 2.3205536e+02      
1.0876018e+01 2.2926772e+02      
1.0112750e+01 2.2667676e+02      
9.4933291e+00 2.2436454e+02      
9.2319561e+00 2.2240730e+02      
9.4912130e+00 2.2086462e+02      
1.0363817e+01 2.1977616e+02      
1.1864507e+01 2.1913182e+02      
1.3908658e+01 2.1879431e+02      
1.6291553e+01 2.1832345e+02      
1.8642362e+01 2.1628171e+02      
2.1352653e+01 2.1413761e+02      
2.4706193e+01 2.1236525e+02      
2.8526911e+01 2.1120741e+02      
3.0147512e+01 2.1086598e+02      
3.1274227e+01 2.1137747e+02      
3.2482143e+01 2.1255537e+02      
3.4019297e+01 2.1420458e+02      
4.2954414e+01 2.2722760e+02      
4.2301439e+01 2.2405322e+02      
4.2013502e+01 2.2093770e+02      
4.1675374e+01 2.1795334e+02      
4.0790600e+01 2.1512683e+02      
3.9882285e+01 2.1260647e+02      
3.9388176e+01 2.1049320e+02      
3.9539912e+01 2.0886638e+02      
4.0474873e+01 2.0783000e+02      
4.2229436e+01 2.0744470e+02      
4.4638963e+01 2.0748600e+02      
4.7128064e+01 2.0655979e+02      
4.9607096e+01 2.0436993e+02      
5.2211908e+01 2.0123258e+02      
5.5689016e+01 1.9851026e+02      
5.9956073e+01 1.9650213e+02      
6.2140372e+01 1.9569851e+02      
6.2352088e+01 1.9613606e+02      
6.2576594e+01 1.9738140e+02      
6.3236093e+01 1.9912070e+02      
7.0856617e+01 2.1295736e+02      
7.0987705e+01 2.0953496e+02      
7.1647655e+01 2.0617425e+02      
7.2191627e+01 2.0300284e+02      
7.0733818e+01 1.9984760e+02      
6.9204929e+01 1.9708434e+02      
6.8262983e+01 1.9477497e+02      
6.8173636e+01 1.9298454e+02      
6.9077871e+01 1.9188282e+02      
7.1083051e+01 1.9168545e+02      
7.3543998e+01 1.9126550e+02      
7.6080960e+01 1.8998229e+02      
7.8577188e+01 1.8762382e+02      
8.1196641e+01 1.8438001e+02      
8.4441239e+01 1.8083179e+02      
8.8750191e+01 1.7810992e+02      
9.1289710e+01 1.7690212e+02      
